File	Title	Debate	Date	Decade	Election	Participants	Moderators	Speaker	Party	Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Text
t003254	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. REAGAN	Republican	3	14	7	1	1	0	Yes. I think I’m right because I believe that we must have a consistent foreign policy, a strong America, and a strong economy. And then, as we build up our national security, to restore our margin of safety, we at the same time try to restrain the Soviet build-up, which has been going forward at a rapid pace, and for quite some time. The SALT II treaty was the result of negotiations that Mr. Carter’s team entered into after he had asked the Soviet Union for a discussion of actual reduction of nuclear strategic weapons. And his emissary, I think, came home in 12 hours having heard a very definite nyet. But taking that one no from the Soviet Union, we then went back into negotiations on their terms, because Mr. Carter had canceled the B-I bomber, delayed the MX, delayed the Trident submarine, delayed the cruise missile, shut down the Missile Man – the three – the Minuteman missile production line, and whatever other things that might have been done. The Soviet Union sat at the table knowing that we had gone forward with unilateral concessions without any reciprocation from them whatsoever. Now, I have not blocked the SALT II treaty, as Mr. Carter and Mr. Mondale suggest I have. It has been blocked by a Senate in which there is a Democratic majority. Indeed, the Senate Armed Services Committee voted 10 to 0, with seven abstentions, against the SALT II treaty, and declared that it was not in the national security interests of the United States. Besides which, it is illegal, because the law of the land, passed by Congress, says that we cannot accept a treaty in which we are not equal. And we are not equal in this treaty for one reason alone – our B-2 bombers are considered to be strategic weapons; their Backfire bombers are not.
t003257	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. REAGAN	Republican	2	10	7	0	-2	0	I know the President’s supposed to be replying to me, but sometimes, I have a hard time in connecting what he’s saying, with what I have said or what my positions are. I sometimes think he’s like the witch doctor that gets mad when a good doctor comes along with a cure that’ll work. My point I have made already, Mr. President, with regard to negotiating: it does not call for nuclear superiority on the part of the United States. It calls for a mutual reduction of these weapons, as I say, that neither of us can represent a threat to the other. And to suggest that the SALT II treaty that your negotiators negotiated was just a continuation, and based on all of the preceding efforts by two previous Presidents, is just not true. It was a new negotiation because, as I say, President Ford was within about 10% of having a solution that could be acceptable. And I think our allies would be very happy to go along with a fair and verifiable SALT agreement.
t003259	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. CARTER	Democratic	4	17	0	1	29	0	I don’t think there’s any doubt that, in the future, the cost of oil is going to go up. What I’ve had as a basic commitment since I’ve been President is to reduce our dependence on foreign oil. It can only be done in two ways: one, to conserve energy – to stop the waste of energy – and, secondly, to produce more American energy. We’ve been very successful in both cases. We’ve now reduced the importing of foreign oil in the last year alone by one-third. We imported today 2 million barrels of oil less than we did the same date just a year ago. This commitment has been opening up a very bright vista for our nation in the future, because with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes; to expand rapidly the production of solar energy, yes; and also to produce the traditional kinds of American energy. We will drill more oil and gas wells this year than any year in history. We’ll produce more coal this year than any year in history. We are exporting more coal this year than any year in history. And we have an opportunity now with improved transportation systems and improved loading facilities in our ports, to see a very good opportunity on a world international market, to replace OPEC oil with American coal as a basic energy source. This exciting future will not only give us more energy security, but will also open up vast opportunities for Americans to live a better life and to have millions of new jobs associated with this new and very dynamic industry now in prospect because of the new energy policy that we’ve put into effect.
t003260	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. REAGAN	Republican	4	11	2	2	11	0	I’m not so sure that it means steadily higher fuel costs, but I do believe that this nation has been portrayed for too long a time to the people as being energy-poor when it is energy-rich. The coal that the President mentioned – yes, we have it – and yet one-eighth of our total coal resources is not being utilized at all right now. The mines are closed down; there are 22000 miners out of work. Most of this is due to regulations which either interfere with the mining of it or prevent the burning of it:. With our modern technology, yes, we can burn our coal within the limits of the Clean Air Act. I think, as technology improves, we’ll be able to do even better with that. The other thing is that we have only leased out – begun to explore – 2% of our outer continental shelf for oil, where it is believed, by everyone familiar with that fuel and that source of energy, that there are vast supplies yet to be found. Our Government has, in the last year or so, taken out of multiple use millions of acres of public lands that once were – well, they were public lands subject to multiple use – exploration for minerals and so forth. It is believed that probably 70% of the potential oil in the United States is probably hidden in those lands, and no one is allowed to even go and explore to find out if it is there. This is particularly true of the recent efforts to shut down part of Alaska. Nuclear power: There were 36 power plants planned in this country. And let me add the word safety; it must be done with the utmost of safety. But 32 of those have given up and canceled their plans to build, and again, because Government regulations and permits, and so forth, take – make it take – more than twice as long to build a nuclear plant in the United States as it does to build one in Japan or in Western Europe. We have the sources here. We are energy rich, and coal is one of the great potentials we have.
t003261	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. CARTER	Democratic	11	5	1	1	12	1	To repeat myself, we have this year the opportunity, which we’ll realize, to produce 800 million tons of coal – an unequaled record in the history of our country. Governor Reagan says that this is not a good achievement, and he blames restraints on coal production on regulations – regulations that affect the life and the health and safety of miners, and also regulations that protect the purity of our air and the quality our water and our land. We cannot cast aside these regulations. We have a chance in the next 15 years, insisting upon the health and safety of workers in the mines, and also preserving the same high air and water pollution standards, to triple the amount of coal we produce. Governor Reagan’s approach to our energy policy, which has already proven its effectiveness, is to repeal, or to change substantially, the windfall profits tax – to return a major portion of $227 billion back to the oil companies; to do away with the Department of Energy; to short-circuit our synthetic fuels program; to put a minimal emphasis on solar power; to emphasize strongly nuclear power plants as a major source of energy in the future. He wants to put all our eggs in one basket and give that basket to the major oil companies.
t003262	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. REAGAN	Republican	11	11	0	7	7	0	That is a misstatement, of course, of my position. I just happen to believe that free enterprise can do a better job of producing the things that people need than government can. The Department of Energy has a multi-billion-dollar budget in excess of $10 billion. It hasn’t produced a quart of oil or a lump of coal, or anything else in the line of energy. And for Mr. Carter to suggest that I want to do away with the safety laws and with the laws that pertain to clean water and clean air, and so forth. As Governor of California, I took charge of passing the strictest air pollution laws in the United States – the strictest air quality law that has even been adopted in the United States. And we created an OSHA – an Occupational Safety and Health Agency – for the protection of employees before the Federal Government had one in place. And to this day, not one of its decisions or rulings has ever been challenged. So, I think some of those charges are missing the point. I am suggesting that there are literally thousands of unnecessary regulations that invade every facet of business, and indeed, very much of our personal lives, that are unnecessary; that Government can do without; that have added $130 billion to the cost of production in this country; and that are contributing their part to inflation. And I would like to see us a little more free, as we once were.
t003263	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. CARTER	Democratic	7	2	-1	1	1	0	Sure. As a matter of fact,. the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact. Also, recently, when someone suggested that the Occupational Safety and Health Act should be abolished, Governor Reagan responded, amen. The offshore drilling rights is a question that Governor Reagan raises often. As a matter of fact, in the proposal for the Alaska lands legislation, 100% of all the offshore lands would be open for exploration, and 95% of all the Alaska lands, where it is suspected or believed that minerals might exist. We have, with our five-year plan for the leasing of offshore lands, proposed more land to be drilled than has been opened up for drilling since this program first started in 1954. So we’re not putting restraints on American exploration, we’re encouraging it in every way we can.
t003264	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. REAGAN	Republican	2	4	0	4	5	0	Yes. If it is a well-known fact that I opposed air pollution laws in California, the only thing I can possibly think of is that the President must be suggesting the law that the Federal Government tried to impose on the State of California – not a law, but regulations – that would have made it impossible to drive an automobile within the city limits of any California city, or to have a place to put it if you did drive it against their regulations. It would have destroyed the economy of California, and, I must say, we had the support of Congress when we pointed out how ridiculous this attempt was by the Environmental Protection Agency. We still have the strictest air control, or air pollution laws in the country. As for offshore oiling, only 2% now is so leased and is producing oil. The rest, as to whether the lands are going to be opened in the next five years or so – we’re already five years behind in what we should be doing. There is more oil now, in the wells that have been drilled, than has been taken out in 121 years that they’ve been drilled.
t003268	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. CARTER	Democratic	27	11	0	1	-2	0	These constant suggestions that the basic Social Security System should be changed does call for concern and consternation among the aged of our country. It is obvious that we should have a commitment to them, that Social Security benefits should not be taxed and that there would be no peremptory change in the standards by which Social Security payments are made to retired people. We also need to continue to index Social Security payments, so that if inflation rises, the Social Security payments would rise a commensurate degree to let the buying power of a Social Security check continue intact. In the past, the relationship between Social Security and Medicare has been very important to providing some modicum of aid for senior citizens in the retention of health benefits. Governor Reagan, as a matter of fact, began his political career campaigning around this nation against Medicare. Now, we have an opportunity to move toward national health insurance, with an emphasis on the prevention of disease, an emphasis on out-patient care, not in-patient care; an emphasis on hospital cost containment to hold down the cost of hospital care far those who are ill, an emphasis on catastrophic health insurance, so that if a family is threatened with being wiped out economically because of a very high medical bill, then the insurance would help pay for it. These are the kinds of elements of a national health insurance, important to the American people. Governor Reagan, again, typically is against such a proposal.
t003277	October 28, 1980 Debate Transcript	The Carter-Reagan Presidential Debate	1980-10-28	1980	1980 Election	Carter-Reagan	MR. SMITH	MR. CARTER	Democratic	12	41	4	2	-1	1	First of all, I’d like to thank the League of Women Voters for making this debate possible. I think it’s been a very constructive debate and I hope it’s helped to acquaint the American people with the sharp differences between myself and Governor Reagan. Also, I want to thank the people of Cleveland and Ohio for being such hospitable hosts during these last few hours in my life. I’ve been President now for almost four years. I’ve had to make thousands of decisions, and each one of those decisions has been a learning process. I’ve seen the strength of my nation, and I’ve seen the crises it approached in a tentative way. And I’ve had to deal with those crises as best I could. As I’ve studied the record between myself and Governor Reagan, I’ve been impressed with the stark differences that exist between us. I think the result of this debate indicates that that fact is true. I consider myself in the mainstream of my party. I consider myself in the mainstream even of the bipartisan list of Presidents who served before me. The United States must be a nation strong; the United States must be a nation secure. We must have a society that’s just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world. I believe that since I’ve been in office, there have been six or eight areas of combat evolved in other parts of the world. In each case, I alone have had to determine the interests of my country and the degree of involvement of my country. I’ve done that with moderation, with care, with thoughtfulness; sometimes consulting experts. But, I’ve learned in this last three and a half years that when an issue is extremely difficult, when the call is very close, the chances are the experts will be divided almost 50-50. And the final judgment about the future of the nation – war, peace, involvement, reticence, thoughtfulness, care, consideration, concern – has to be made by the man in the Oval Office. It’s a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one. The American people now are facing, next Tuesday, a lonely decision. Those listening to my voice will have to make a judgment about the future of this country. And I think they ought to remember that one vote can make a lot of difference. If one vote per precinct had changed in 1960, John Kennedy would never have been President of this nation. And if a few more people had gone to the polls and voted in 1968, Hubert Humphrey would have been President; Richard Nixon would not. There is a partnership involved in our nation. To stay strong, to stay at peace, to raise high the banner of human rights, to set an example for the rest of the world, to let our deep beliefs and commitments be felt by others in other nations, is my plan for the future. I ask the American people to join me in this partnership.
t003279	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. CARTER	Democratic	53	21	-3	0	3	3	Yes. First of all is to recognize a tremendous economic strength in this country and to set the putting to – back to work of our people as a top priority. This is uh – an effort that ought to be done primarily by strong leadership in the White House, the inspiration of our people, the tapping of uh – business, agriculture, industry, labor and government at all levels to work on this uh project. We’ll never have uh – an end to the inflationary spiral, and we’ll never have a balanced budget until we get our people back to work. There are several things that can be done specifically that are not now being done. First of all, to channel research and development funds into areas that will provide uh large numbers of jobs. Secondly, we need to have a commitment in the uh private sector uh – to cooperate with government in matters like housing. Here a very small investment of taxpayer’s money – in the housing field can bring large numbers of extra jobs, and the guarantee of mortgage loans, and the uh – putting forward of uh – two-0-two programs for housing for older people and so forth to cut down the roughly 20 percent unemployment that now exists in the – in the construction industry. Another thing is to deal with our – uh needs in the central cities, where the unemployment rate is extremely high: sometimes among minority groups, or those who don’t speak English, or who’re black, or young people, or – 40 percent of the employment. Here a CCC type program would be appropriate to channel money into the ah – cha- in – in into the sharing with the private sector and also local and state governments to employ young people who are now out of work. Another very important – uh aspect of our – uh economy would be to increase production in every way possible, uh to hold down – uh taxes on individuals, and to uh shift the tax burdens onto those who have avoided paying taxes in the past. These uh – kinds of specific things, uh none of which are being done now, would be a great help in – in reducing uh unemployment. There is uh – uh an additional factor that needs to be done and covered very – very succinctly, and that is, to make sure that we have a good relationship between management – business on the one hand, and labor, on the other. In a > Transfer interrupted! ery high, we might channel specific uh targeted job – job – uh opportunities by paying part of the salary of unemployed people – uh and also sharing with uh – local governments the uh – payment of salaries which would uh – let us cut down the unemployment rate much lower, before we hit the inflationary level. But I believe that by the end of the first four years of uh – of the next term we could have the unemployment down to 3 percent adult unemployment, which is about uh – 4 to 4 and a half percent overall uh controlled inflation rate and have a uh balance of growth of about – uh 4 to 6 percent, around 5 percent which would give us a balanced budget.
t003281	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. FORD	Republican	27	11	-1	0	1	1	I don’t believe that uh that Mr. Carter’s been any more specific in this case than he has been on many other instances. I notice particularly that he didn’t endorse the Humphrey-Hawkins bill which he has on occasions and which is included as a part of the Democratic platform. That legislation uh allegedly would help our unemployment, but uh – we all know that it would’ve controlled our economy, it would’ve added uh – ten to thirty billion dollars each year in additional expenditures by the Federal Government. It would’ve called for export controls on agricultural products In my judgment the best way to get jobs is to uh – expand the private sector, where five out of six jobs today exist in our economy. We can do that by reducing Federal taxes as I proposed uh – about a year ago when I called for a tax reduction of $28 billion – three-quarters of it to go to private uh taxpayers and uh one-quarter to the business sector. We could add to jobs in the major metropolitan areas by a proposal that I recommended that would give tax incentives to business to move into the inner city and to expand or to build new plants so that they would take a plant, or expand a plant where people are, and people are currently unemployed. We could uh – also uh – help our youths with some of the proposals that uh – would give to young people an opportunity to work and learn at the same time just like we give money to young people who are going to college. Those are the kind of specifics that I think we have to discuss on these uh – debates, and these are the kind of programs that I’ll talk about on my time.
t003282	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. FORD	Republican	64	3	0	0	-1	-4	At the time, Mr. Gannon, that I made the recommendation for a $28 billion tax cut – three-quarters of it to go to individual taxpayers and 25 percent to American business. I said at the time that we had to hold the lid an federal spending, that for every dollar of a tax reduction we had to have an equal reduction in federal expenditures – a one-for-one proposition. And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction. In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person. That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption – money that they could spend for their own purposes, money that the government wouldn’t have to spend. But if we keep the lid on federal spending, which I think we can – with the help of the Congress, we can justify fully a $28 billion tax reduction. In the budget that I submitted to the Congress in January this year, I re- recommended a 50 percent cutback in the rate of growth of federal spending. For the last ten years the budget of the United States has grown from uh – about 11 percent per year. We can’t afford that kind of growth in federal spending. And in the budget that I recommended we cut it in half – a growth rate of 5 to 5 and one-half percent. With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed. And it seems to me with the stimulant of more money in the hands of the taxpayers, and with more money in the hands of business to expand, to modernize, to provide more jobs, our economy stimulated so that we’ll get more revenue and we’ll have a more prosperous economy.
t003288	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. FORD	Republican	32	10	-1	0	-1	-2	If it is uh true that there will be a $60 billion surplus by fiscal year 1981, rather than spend that money for all the new programs that Governor Carter recommends and endorses, and which are included in the Democratic platform, I think the American taxpayer ought to get an additional tax break – a tax reduction of that magnitude. I feel that the taxpayers are the ones that need the relief: I don’t think we should add additional programs of the magnitude that Governor Carter talks about. It seems to me that our tax structure today has rates that are too high. But I am uh – very glad to point out that since 1969, during a Republican administrations, we have had ten million people taken off of the tax rolls at the lower end of the taxpayer area. And at the same time, assuming that I sign the tax bill that was mentioned by Mr. Gannon, we will in the last two tax bills have increased the minimum tax on all wealthy taxpayers. And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that’ve been taken uh – we can give taxpayers adequate tax relief. Now it seems to me that uh – as we look at the recommendations of the budget committees and our own projections, there isn’t going to be any $60 billion dividend. I’ve heard of those dividends in the past; it always happens. We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.
t003289	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. FORD	Republican	8	10	0	3	-1	-1	The amnesty program that I recommended in Chicago in September of 1974 would give to all draft evaders and – uh military deserters the opportunity to earn their uh – good record back. About fourteen to fifteen thousand did take advantage of that program. We gave them ample time. I am against- an across-the-board pardon of draft evaders or military deserters. Now in the case of Mr. Nixon, the reason the – the pardon was given, was that, when I took office this country was in a very, very divided condition. There was hatred, there was divisiveness – uh people had lost faith in their government in many, many respects. Mr. Nixon resigned, and I became president. It seemed to me that if I was to uh adequately and effectively handle the problems of high inflation, a growing recession, the uh – involvement of the United States still in Vietnam that I had to give a hundred percent of my time to those two major problems. Mr. Nixon resigned. That is disgrace. The first President out of thirty-eight that ever resigned from public office under pressure. So when you look at the penalty that he paid, and when you analyze the requirements that I had – to spend all of my time working on the economy, which was in trouble, that I inherited; working on our problems in Southeast Asia – which were still plaguing us – it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took.
t003291	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. CARTER	Democratic	3	7	1	7	-1	0	Well I think it’s uh… very difficult for President Ford to uh – explain the difference between the pardon of President Nixon and – and uh – his attitude toward those who violated the draft laws. As a matter of fact – now- I don’t advocate amnesty; I advocate pardon. There’s a difference in my opinion – uh and in accordance with the ruling of the Supreme Court and accordance with the definition in the dictionary. Amnesty means that – that you uh – that what you did was right. Pardon means that what you did, whether it’s right or wrong, you’re forgiven for it. And I do advocate a pardon for – for draft evaders. I think it’s accurate to say that in uh – two years ago when Mr. Nixon – Mr. Ford put in this uh amnesty that three times as many deserters were uh – excused as were – as were the uh – the ones who evaded the draft. But I think that now is the time to heal our country after the Vietnam War and I think that what the people are concerned about is not the – uh pardon or the amnesty of uh – those who evaded the draft, but – but whether or not our crime system is – is fair. We’ve got a – a sharp distinction drawn between white collar crime – the – the – the big shots who are rich, who are influential uh very seldom go to jail; those who are poor and – and who have uh no influence – uh quite often are the ones who are punished. And – and the whole uh subject of crime is one that concerns our people very much, and I believe that the fairness of it is – is what – uh – is a – is a major problem that addresses our – our leader and this is something that hasn’t been addressed adequately by – by this administration. But I – I hope to have a complete uh responsibility on my shoulders to help bring about a – a fair uh – criminal justice system and also to – to bring about uh – an end to the – to the divise- divisiveness that has occurred in our country uh as a result of the Vietnam War.
t003292	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. CARTER	Democratic	20	19	0	3	5	1	Well, I’ve been through this before, Mr. Gannon, as the governor of Georgia. When I took aver we had uh a bureaucratic mess, like we have in Washington now, and we had three hundred agencies, departments, bureaus, commissions – uh some uh – fully budgeted, some not, but all having responsibility to carry out that was in conflict. And we cut those three hundred – uh agencies and so forth down substantially. We eliminated two hundred and seventy-eight of them. We set up a simple structure of government that could be administrated fairly and it was a – a tremendous success. It hasn’t been undone since I was there. It resulted also in an ability to reshape our court system, our prison system, our education system, our mental health programs and – and a clear assignment of responsibility and – and authority and also to have uh our people once again understanding control our government. I intend to do the same thing if I’m elected president. When I get to Washington, coming in as an outsider, one of the major responsibilities that – that I will have on my shoulder is a complete reorganization of the – of the executive branch of government. We now have uh – a greatly expanded White House staff. When Mr. Nixon went in office, for instance, we had three and a half million dollars spent on – on the White House and its staff. That has escalated now to sixteen and a half million dollars, in the last uh Republican administration. This needs to be changed. We need to put the responsibilities back on the cabinet members. We also need to have a great reduction in agencies and programs. For instance, we now have uh – in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this. Medicaid’s in one agency; Medicare is in a different one. The – the check on the quality of health care is in a different one. None of them uh are responsible for health care itself. This makes it almost impossible for us to have a good health program. We have uh – just advocated uh – this past week a consolidation of the responsibilities for energy. Our country now has no comprehensive energy program or policy. We have twenty different agencies in the federal government responsible for the production, the regulation, the uh – information about energy, the conservation of energy, spread all over government. This is a – a gross waste of money, so tough, competent management of government, giving us a simple efficient purposeful and manageable government would be a great step forward and if I’m elected – and I intend to be – then it’s gonna be done.
t003297	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. CARTER	Democratic	29	16	1	1	-1	0	Well, Mr. Ford takes the uh – same attitude that the Republicans always take. In the last three months before an election, they’re always for the programs that they always fight the other three-and-one-half years. Uh – I remember when uh – Herbert Hoover was against uh – jobs for people. I remember when Alf Landon was against Social Security and uh – later President Nixon, sixteen years ago, was telling the public that John Kennedy’s proposals would bankrupt the country and would double the cost. The best thing to do is to look at the record uh – of Mr. Ford’s Administration and Mr. Nixon’s before his. Uh – we had last year a $65 billion deficit – the largest deficit in the history of our country – more of a deficit spending than we had in the entire eight-year period under President Johnson and President Kennedy. We’ve got five hundred thousand more Americans out of jobs today than were out of work three months ago and since Mr. Ford’s been in office two years, we’ve had a 50 percent increase in unemployment from five million people out of work to two and a half million more people out of work and a total of seven and a half million. We’ve also got uh – a comparison between himself and Mr. Nixon. He’s got four times the size of the deficits that Mr. Nixon even had himself. This uh – talking about more people at work – uh is distorted because with a 14 percent increase in the cost of living in the last uh – two years, it means that – that women and young people have had to go to work when they didn’t want to because their fathers didn’t make enough to pay the increased cost of uh – food and uh housing and clothing. We have uh – in this last uh two years alone a hundred and twenty billion dollars total deficits under President Ford and uh – at the same time we’ve had, in the last eight years, a doubling in the number of bankruptcies for small business: we’ve had a negative growth in our – in our national economy measured in real dollars. The take-home pay of a worker in this country is actually less now than it was in 1968 – measured in real dollars. This is the kind of record that’s there and talk about the future and a drastic change or conversion on the part of Mr. Ford as of last minute is one that just doesn’t go.
t003298	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. CARTER	Democratic	15	28	1	1	24	1	Well among my other experiences in the past, I’ve – I’ve been a nuclear engineer, and did graduate work in this field. I think I know the – the uh capabilities and limitations of atomic power. But the energy – uh policy of our nation is one that uh has not yet been established under this administration. I think almost every other developed nation in the world has an energy policy except us. We have seen uh – the Federal Energy Agency established, for instance. Uh – in the crisis of 1973 it was supposed to be a temporary agency, uh now it’s permanent, it’s enormous, it’s growing every day. I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence. We’ve got to have a – a firm way to handle the energy question. The reorganization proposal that I have put forward is one uh first step. In addition to that, we need to have – uh a realization that we’ve got uh about thirty-five years worth of oil left in the whole world. We’re gonna run out of oil. When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil. Now we’ve increased that amount 25 percent. We now import about 44 percent of our oil. We need to shift from oil to coal. We need to concentrate our research and development effort on uh coal burning and extraction, with safer mines, but also it’s clean burning. We need to shift very strongly toward solar energy and have strict conservation measures. And then as a last resort only, continue to use atomic power. I would certainly uh – not cut out atomic power altogether. We can’t afford to give up that opportunity until later. But to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained. For instance, some that have been forgotten; we need to have the reactor core – below ground level, the entire power plant that uses atomic uh – power tightly sealed and a heavy – heavy vacuum maintained. There ought to be a standardized design. There ought to be a full-time uh – atomic energy specialist, independent of the power company in the control room, full time, twenty-four hours a day, to shut down a plant if an abnormality develops. These kinds of uh – procedures, along with evacuation procedures, adequate insurance, ought to be initiated. So, shift from oil to coal, emphasize research and development on coal use and also on solar power, strict conservation measures, not yield every time that the special interest groups uh – put pressure on the president like uh this administration has done, and use atomic energy only as a last resort with the strictest possible safety precautions. That’s the best overall energy policy in the brief time we have to discuss it.
t003299	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. CARTER	Democratic	18	8	-1	1	6	0	Yes, I would. Some of the things that can be done about this is a change in the rate structure of electric power companies. We uh – now encourage people to waste electricity, and uh – by giving uh – the lowest rates to the biggest users. We don’t do anything to cut down on peak load requirements. We don’t have an adequate requirement for the insulation of homes, for the efficiency of automobiles. And whenever the uh – automobile manufacturers come forward and say they can’t meet the uh – amendments that the Congress has put forward, this Republican administration has delayed the implementation dates. In addition to that, we ought to have a – a shift toward the use of coal, particularly in the Appalachian regions where the coal is located. A lot of uh – very high quality, low-carbon coal, uh – low-sulfur coal is there, it’s where our employment is needed. Uh – this would – would help a great deal. So mandatory conservation measures – yes. Encouragement by the president for people to uh voluntarily conserve – yes. And also the private sector ought to be encouraged to – to bring forward to the public the benefits from efficiency. One bank in uh – Washington, fo- for instance, gives lower interest loans for people who adequately insulate their homes or who buy efficient automobiles. And some major uh – uh – manufacturing companies, like Dow Chemical, have through uh – very effective efficiency mechanism cut down the use of energy by uh – as much as 40 percent with the same out-product. These kinds of things uh – ought to be done, uh they ought to be encouraged and supported, and even required uh by the government, yes.
t003300	September 23, 1976 Debate Transcript	The First Carter-Ford Presidential Debate	1976-09-23	1970	1976 Election	Carter-Ford	EDWIN NEWMAN	MR. FORD	Republican	12	7	3	1	24	-2	Governor Carter skims over a very serious and a very broad subject. In January of uh – 1975 I submitted to the Congress and to the American people the first comprehensive energy program recommended by any president. It called for an increase in the production of energy in the United States. It called for uh – conservation measures so that we would save the energy that we have. If you’re going to increase domestic oil and gas production – and we have to – you have to give those producers an opportunity to uh – develop their land or their wells. I recommended to the Congress that we should increase production in this country from six hundred million tons a year to twel- a- a billion two hundred million tons by 1985. In order to do that we have to improve our extraction of coal from the ground; we have to improve our utilization of coal – make it more efficient, make it cleaner. In addition we uh – have to expand our research and development. In my program for energy independence we have increased, for example, solar energy research from about $84 million a year to about a hundred and twenty million dollars a year. We’re going as fast as the experts say we should. In nuclear power we have increased the research and development, uh – under the Energy Research and Development Agency uh – very substantially, to insure that our ener- uh – nuclear power plants are safer, that they are more efficient, and that we have adequate safeguards. I think you have to have greater oil and gas production, more coal production, more nuclear production, and in addition you have to have energy conservation.
