File	Title	Debate	Date	Decade	Election	Participants	Moderators	Speaker	Party	Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Text
t002858	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	CLINTON	Democratic	7	11	5	4	0	2	Susan, I don’t agree that there are no women and minorities in important positions in my campaign. There are many. But I think even more relevant is my record at home. For most of my time as governor a woman was my chief of staff. An African American was my chief cabinet officer. An African American was my chief economic development officer. It was interesting today. There was a story today or yesterday in the Washington Post about my economic programs and my chief budget officer and my chief economic officer were both African Americans, even though the Post didn’t mention that, which I think is a sign of progress. The Natl Women’s Political Caucus gave me an award, one of their Good Guy Awards, for my involvement of women in high levels of government, and I’ve appointed more minorities to positions of high level in government than all the governors in the history of my state combined, before me. So that’s what I’ll do as president. I don’t think we’ve got a person to waste and I think I owe the American people a White House staff, a Cabinet and appointments that look like America but that meet high standards of excellence, and that’s what I’ll do.
t002859	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	PEROT	independent	3	9	0	4	0	-1	No. They’re not correct and if you look at my life, until I got involved in this effort, I was one person. And then after the Republican dirty tricks group got through with me I’m another person, which I consider an absolutely sick operation. And all of you in the press know exactly what I’m talking about. They investigated every single one of my children. They investigated my wife. They interviewed all of my children’s friends from childhood on. They went to extraordinary sick lengths, and I just found it amusing that they would take 2 or 3 cases where I was involved in lawsuits and would engage an investigator — the lawyers would engage an investigator, which is common. And the only difference between me and any other businessman that has the range of businesses that I have is I haven’t had that many lawsuits. So that’s just another one of those little fruit-loopy things they make up to try to, instead of facing issues, to try to redefine a person that’s running against them. This goes on night and day. I will do everything I can, if I get up there, to make dirty tricks a thing of the past. One of the 2 groups has raised it to an art form. It’s a sick art form. Now, let’s go back to Saddam Hussein. We gave Ambassador Glaspie written instructions. That’s a fact. We’ve never let the Congress and the Foreign Relations, Senate Intelligence Committees see them. That’s a fact. Ambassador Glaspie did a lot of talking right after July 25 and that’s a fact and it’s in all the newspapers. And you pull all of it at once and read it and I did, and it’s pretty clear what she and Kelly and the other key guys around that thing thought they were doing. Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October. So I say this is very simple. Saddam Hussein released a tape, as you know, claiming it was a transcript of their meeting, where she said we will not become involved in your border dispute and, in effect, you can take the northern part of the country. We later said no, that’s not true. I said well, this is simple. What were her written instructions? We guard those like the secrets of the atomic bomb, literally. Now, I say whose country is this? This is ours. Who will get hurt if we lay those papers on the table? The worst thing is, again, it’s a mistake. Nobody did any of this with evil intent. I just object to the fact that we cover up and hide things. Whether it’s Iran-contra, Iraq-gate or you name it, it’s a steady stream.
t002860	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	CLINTON	Democratic	2	13	3	1	0	0	Let’s take Mr. Bush for the moment at his word — he’s right, we don’t have any evidence at least that our government did tell Saddam Hussein he could have that part of Kuwait. And let’s give him the credit he deserves for organizing Operation Desert Storm and Desert Shield. It was a remarkable event. But let’s look at where I think the real mistake was made. In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran — the enemy of my enemy maybe is my friend. All right, the war’s over; we know he’s dropping mustard gas on his own people, we know he’s threatened to incinerate half of Israel. Several government departments — several — had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction. But in late ’89 the president signed a secret policy saying we were going to continue to try to improve relations with him, and we sent him some sort of communication on the eve of his invasion of Kuwait that we still wanted better relations. So I think what was wrong — I give credit where credit is due — but the responsibility was in coddling Saddam Hussein when there was no reason to do it and when people at high levels in our government knew he was trying to do things that were outrageous.
t002862	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	CLINTON	Democratic	9	9	1	1	2	-1	Gene, there is a problem in the sense that there are some problem banks, and on December 19th new regulations will go into effect which will in effect give the government the responsibility to close some banks that are not technically insolvent but that are plainly in trouble. On the other hand, I don’t think that we have any reason to believe that the dimensions of this crisis are anywhere near as great as the savings and loan crisis. The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives. Many people predicted what happened, and it was a disaster. The banking system in this country is fundamentally sound with some weak banks. I think that our goal ought to be first of all not to politicize it, not to frighten people; secondly to say that we have to enforce the law in 2 ways. We don’t want to overreact, as the federal regulators have in my judgment, on good banks so that they’ve created credit crunches, that is, they have made our recession worse in the last couple of years — but we do want to act prudently with the banks that are in trouble. We also want to say that insofar as is humanly possible the banking industry itself should pay for the cost of any bank failures; the taxpayers should not. And that will be my policy. And I believe if we have a good balanced approach, we can get the good banks loaning money again, end the credit crunch, have proper regulation on the ones that are in trouble, and not overreact. It is a serious problem, but I don’t see it as the kind of terrible, terrible problem that the S&L problem was.
t002864	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	PEROT	independent	15	5	0	2	3	-2	Well, nobody’s gotten into the real issue yet on the savings and loan again — nobody’s got a business background, I guess. The whole problem came up in 1984. The president of the US was told officially it was a $20-billion problem. These crooks — now, Willie Sutton would have gone to own a savings and loan rather than rob banks, because he robbed banks because that’s where the money is; owning a savings and loan is where the money was. Now, in 1984 they were told. I believe the vice president was in charge of deregulation. Nobody touched that tar baby till the day after election in 1988 because they were flooding both parties with crooked PAC money, and it was in many cases stolen PAC money. Now, you and I never got a ride on a lot of these yachts and fancy things it bought, but you and I are paying for it. And they buried it till right after the election. Now, if you believe The Washington Post and you believe this extensive study that’s been done — and I’m reading it — right after election day this year they’re going to hit us with a hundred banks, it will be a $100-billion problem. Now, if that’s true, just tell me now. I’m grownup, I can deal with it, I’ll pay my share. But just tell me now; don’t bury until after the election twice. I say that to both political parties. The people deserve that since we have to pick up the tab; you got the PAC money, we’ll pay the tab. Just tell us.
t002865	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	PEROT	independent	15	25	1	1	0	-1	The debt and the deficit. Well, if you watched my television show the other night, you saw it. And if you watch it Thursday, Friday, Saturday this week, you’ll get more. A shameless plug there, Mr. President. But in a nutshell we’ve got to reform our government or we won’t get anything done. We have a government that doesn’t work. All these specific examples I’m giving tonight — if you had a business like that, they’d be leading you away and boarding up the doors. We have a government that doesn’t work. It’s supposed to come from the people, it comes at the people. The people need to take their government back. You’ve got to reform Congress, they’ve got to be servants of the people again; you’ve got to reform the White House. We’ve got to turn this thing around. And it’s a long list of specific items. And I’ve covered it again and again in print and on television. But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve. Who can give themselves a 23% pay raise anywhere in the world except Congress? Who would have 1200 airplanes worth 2 billion a year just to fly around in? I don’t have a free reserved parking place at Natl Airport, why should my servants? I don’t have an indoor gymnasium and an indoor tennis and an indoor every other thing they can think of; I don’t have a place where I can go make free TV to send to my constituents to try to brainwash them to elect me the next time. And I’m paying for all that for those guys. I’m going to be running an ad pretty soon that shows they promised us they were going to hold the line on spending at the tax and budget summit, and I’m going to show how much they’ve increased this little stuff they do for themselves. And it is silly putty, folks, and the American people have had enough of it. Step one, if I get up there, we’re going to clean that up. You say, how can I get Congress to do that? I’ll have millions of people at my shoulder, shoulder to shoulder with me, and we will see it done work speed — because it’s wrong. We’ve turned the country upside down.
t002866	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	CLINTON	Democratic	25	8	0	1	0	0	I would just point out, on the point Mr. Perot made, I agree that we need to cut spending in Congress. I’ve called for a 25% reduction in congressional staffs and expenditures. But the White House staff increased its expenditures by considerably more than Congress has in the last 4 years under the Bush administration, and Congress has actually spent a billion dollars less than President Bush asked them to spend. Now, when you out-spend Congress you’re really swinging. That, however, is not my only passion. The real problem in this country is that most people are working hard and falling farther behind. My passion is to pass a jobs program and get incomes up with an investment incentive program to grow jobs in the private sector, to waste less public money and invest more, to control health care costs and provide for affordable health care for all Americans and to make sure we’ve got the best trained workforce in the world. That is my passion. We’ve gotta get this country growing again and this economy strong again or we can’t bring down the deficit. Economic growth is the key to the future of this country.
t002867	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	BUSH	Republican	16	9	-2	1	0	-3	Well, how about this for a government reform policy? Reduce the White House staff by a 3rd after or at the same time the Congress does the same thing for their staff. Term limits for members of the US Congress. Give the government back to the people. Let’s do it that way. The president has term limits. Let’s limit some of these guys sitting out here tonight. Term limits. And then how about a balanced budget amendment to the Constitution? Forty-3 — more than that — states have it, I believe. Let’s try that. And you want to do something about all this extra spending that concerns Mr. Perot and me? Okay. How about a line item veto? Forty-three governors have that. And give it to the president, and if the Congress isn’t big enough to do it, let the president have a shot at this excess spending. A line item veto. That means you can take a line and cut out some of the pork out of a meaningful bill. Governor Clinton keeps hitting me on vetoing legislation. Well, that’s the only protection the taxpayer has against some of these reckless pork programs up there, and I’d rather be able to just line it right out of there and get on about passing some good stuff but leave out the garbage. Line item veto — there’s a good reform program for you.
t002868	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	CLINTON	Democratic	57	8	0	1	0	0	My plan — you can read my plan. My plan says that we want to raise marginal incomes on family incomes above $200,000 from 31 to 36 percent, that we want to ask foreign corporations simply to pay the same percentage of taxes on their income that American corporations play (sic) in America, that we want to use that money to provide over $100 billion in tax cuts for investment in new plant and equipment, for small business, for new technologies, and for middle class tax relief. Now, I’ll tell ya this. I will not raise taxes on the middle class to pay for these programs. If the money does not come in there to pay for these programs, we will cut other government spending or we will slow down the phase-in of the programs. I am not gonna raise taxes on the middle class to pay for these programs. Now furthermore, I am not gonna tell you “read my lips” on anything because I cannot foresee what emergencies might develop in this country. And the president said never, never, never would he raise taxes in New Jersey, and within a day Marlin Fitzwater, his spokesman, said now, that’s not a promise. So I think even he has learned that you can’t say “read my lips” because you can’t know what emergencies might come up. But I can tell you this. I’m not gonna raise taxes on middle class Americans to pay for the programs I’ve recommended. Read my plan. And you know how you can trust me about that? Because you know, in the first debate, Mr. Bush made some news. He’d just said Jim Baker was going to be secretary of state and in the first debate he said no, now he’s gonna be responsible for domestic economic policy. Well, I’ll tell ya. I’ll make some news in the 3rd debate. The person responsible for domestic economic policy in my administration will be Bill Clinton. I’m gonna make those decisions, and I won’t raise taxes on the middle class to pay for my programs.
t002869	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	BUSH	Republican	14	7	0	1	0	0	That’s what worries me — (Laughter and applause) — that he’s going to be responsible. He’s going to do — and he would do for the US what he’s done to Arkansas. He would do for the US what he’s done to Arkansas. We do not want to be the lowest of the low. We are not a nation in decline. We are a rising nation. Now, my problem is — I heard what he said. He said I want to take it from the rich, raise $150 billion from the rich. To get it, to get $150 billion in new taxes, you got to go down to the guy that’s making $36,600. And if you want to pay for the rest of his plan, all the other spending programs, you’re going to sock it to the working man. So when you hear “tax the rich,” Mr. and Mrs. America, watch your wallet. Lock your wallet because he’s coming right after you just like Jimmy Carter did and just like you’re going to get — you’re going to end up with interest rates at 21%, and you’re going to have inflation going through the roof. Yes, we’re having tough times, but we do not need to go back to the failed policies of the past, when you had a Democratic president and a spendthrift Democratic Congress.
t002872	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	PEROT	independent	4	3	0	1	0	0	I’m sure I’ll do it before it’s over. (Laughter) Key thing here, see, we all come up with images. Images don’t fix anything. I think — you know, I’m starting to understand it. You stay around this long enough, you think about — if you talk about it in Washington, you think you did it. If you’ve been on television about it, you think you did it. (Laughter) What we need is people to stop talking and start doing. Now, our real problem here is they both have plans that will not work. The Wall Street Journal said your numbers don’t add up. And you can take it out on charts, you look at all the studies the different groups have done, you go out 4, 5, 6 years, we’re still drifting along with a huge deficit. So let’s come back to harsh reality, and what I — you know, everybody says, gee, Perot, you’re tough. I’m saying, well, this is not as tough as World War II and it’s not as tough as the revolution. And it’s fair, shared sacrifice to do the right thing for our country and for our children. And it will be fun if we all work together to do it.
t002876	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	CLINTON	Democratic	23	22	0	2	-1	1	First, I’d like to thank the commission and my opponents for participating in these debates and making them possible. I think the real winners of the debates were the American people. I was especially moved in Richmond a few days ago when 209 of our fellow citizens got to ask us questions. They went a long way toward reclaiming this election for the American people and taking their country back. I want to say, since this is the last time I’ll be on a platform with my opponents, that even though I disagree with Mr. Perot on how fast we can reduce the deficit and how much we can increase taxes on the middle class, I really respect what he’s done in this campaign to bring the issue of deficit reduction to our attention. I’d like to say to Mr. Bush, even though I’ve got profound differences with him, I do honor his service to our country. I appreciate his efforts and I wish him well. I just believe it’s time to change. I offer a new approach. It’s not trickle down economics. It’s been tried for 12 years and it’s failed. More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down. We can do better. And it’s not tax and spend economics. It’s invest and grow, put our people first, control health care costs and provide basic health care to all Americans, have an education system 2nd to none and revitalize the private economy. That is my commitment to you. It is the kind of change that can open up a whole new world of opportunities to America as we enter the last decade of this century and move towards the 21st century. I want a country where people who work hard and play by the rules are rewarded, not punished. I want a country where people are coming together across the lines of race and region and income. I know we can do better. It won’t take miracles and it won’t happen overnight, but we can do much, much better if we have the courage to change. Thank you very much.
t002877	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	BUSH	Republican	9	13	0	1	1	1	Three weeks from now — 2 weeks from tomorrow, America goes to the polls and you’re going to have to decide who you want to lead this country to economic recovery. On jobs — that’s the number one priority, and I believe my program for stimulating investment, encouraging small business, brand-new approach to education, strengthening the American family, and, yes, creating more exports is the way to go. I don’t believe in trickle-down government, I don’t believe in larger taxes and larger government spending. On foreign affairs, some think it’s irrelevant. I believe it’s not. We’re living in an interconnected world. The whole world is having economic difficulties. The US is doing better than a lot. But we’ve got to do even better. And if a crisis comes up, I ask who has the judgment and the experience and, yes, the character to make the right decision? And, lastly, the other night on character Governor Clinton said it’s not the character of the president but the character of the presidency. I couldn’t disagree more. Horace Greeley said the only thing that endures is character. And I think it was Justice Black who talked about great nations, like great men, must keep their word. And so the question is, who will safeguard this nation, who will safeguard our people and our children? I need your support, I ask for your vote. And may God bless the US of America.
t002878	October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	1990	1992 Election	Clinton-Bush-Perot	JIM LEHRER	PEROT	independent	11	12	0	1	0	1	To the millions of fine decent people who did the unthinkable and took their country back in their own hands and put me on the ballot, let me pledge to you that tonight is just the beginning. These next 2 weeks we will be going full steam ahead to make sure that you get a voice and that you get your country back. This Thursday night on ABC from 8:30 to 9, Friday night on NBC from 8 to 8:30, and Saturday night on CBS from 8 to 8:30, we’ll be down in the trenches under the hood working on fixin’ the old car to get it back on the road. Now, the question is, can we win? Absolutely we can win, because it’s your country. Question really is who do you want in the White House. It’s that simple. Now, you got to stop letting these people tell you who to vote for, you got to stop letting these folks in the press tell you you’re throwing your vote away — you got to start using your own head. Then the question is, can we govern? I love that one. The “we” is you and me. You bet your hat we can govern because we will be in there together and we will figure out what to do, and you won’t tolerate gridlock, you won’t tolerate endless meandering and wandering around, and you won’t tolerate non-performance. And, believe me, anybody that knows me understands I have a very low tolerance for non-performance also. Together we can get anything done. The president mentioned that you need the right person in a crisis. Well, folks, we got one, and that one is a financial crisis. Pretty simply, who’s the best-qualified person up here on the stage to create jobs? Make your decision and vote on November the 3rd. I suggest you might consider somebody who’s created jobs. Who’s the best person to manage money? I suggest you pick a person who’s successfully managed money. Who’s the best person to get results and not talk? Look at the record and make your decision. And, finally, who would you give your pension fund and your savings account to manage? And, last one, who would you ask to be the trustee of your estate and take care of your children if something happened to you? Finally, to you students up there — God bless you, I’m doing this for you: I want you to have the American dream. To the American people, I’m doing this because I love you. That’s it. Thank you very much.
t002879	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	BUSH	Republican	2	15	0	3	-2	6	I think we’ve seen a deterioration of values. I think for a while as a nation we condoned those things we should have condemned. For a while, as I recall, it even seems to me that there was talk of legalizing or decriminalizing marijuana and other drugs, and I think that’s all wrong. So we’ve seen a deterioration in values, and one of the things that I think we should do about it in terms of cause is to instill values into the young people in our schools. We got away, we got into this feeling that value- free education was the thing. And I don’t believe that at all I do believe there are fundamental rights and wrongs as far as use. And, of course, as far as the how we make it better, yes, we can do better on interdiction. But we’ve got to do a lot better on education, and we have to do, be tougher on those who commit crimes. We’ve got to get after the users more. We have to change this whole culture. You know, I saw a movie – “Crocodile Dundee.” And I saw the cocaine scene treated with humor, as though this was a humorous little incident. And it’s bad. Everybody ought to be in this thing. Entertainment industry, people involved in the schools, education. And it isn’t a Republican or a Democrat or a liberal problem. But we have got to instill values in these young people. And I have put forward a many-point drug program that includes what I would do as president of the United States; in terms of doing better on interdiction; and in terms of better in the neighborhoods. But I think we’re all in this together, and my plea to the American people is values in the schools.
t002880	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	DUKAKIS	Democratic	2	7	0	2	0	3	I agree with Mr. Bush that values are important. But it’s important that our leaders demonstrate those values from the top. That means those of us who are elected to positions of political leadership have to reflect those values ourselves. Here we are with a government that’s been dealing with a drug-running Panamanian dictator. We’ve been dealing with him; he’s been dealing drugs to our kids. Governors like me and others have been trying to deal with the consequences. I remember being in a high school in my own state as we were organizing something we call the Governor’s Alliance Against Drugs, and a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help. We’re providing that young woman with help. But I want to be a president of the United States who makes sure that we never again do business with a drug-running Panamanian dictator, that we never again funnel aid to the contras through convicted drug dealers. Values begin at the top, in the White House. Those are the values I want to bring to the presidency and to the White House beginning in January of 1989.
t002881	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	DUKAKIS	Democratic	6	14	2	7	0	2	I’m saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention. And Mr. Bush is right – the two go hand in hand. But if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don’t understand that that sends out a very, very bad message to our young people, it’s a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country, and say to them we want to help you. Now, I’ve outlined in great detail a program for being tough on enforcement at home and abroad, doubling the number of drug enforcement agents, having a hemispheric summit soon after the 20th of January when we bring our democratic neighbors and allies together here in this hemisphere and go to work together. But we also have to take demand seriously. You know, we have five percent of the world’s population in this country. We’re consuming 50 percent of the world’s cocaine. Doing better in the neighborhoods. But I think we’re all in this together, and my plea to the American people is values in the schools.
t002882	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	DUKAKIS	Democratic	2	7	0	2	0	3	I agree with Mr. Bush that values are important. But it’s important that our leaders demonstrate those values from the top. That means those of us who are elected to positions of political leadership have to reflect those values ourselves. Here we are with a government that’s been dealing with a drug-running Panamanian dictator. We’ve been dealing with him; he’s been dealing drugs to our kids. Governors like me and others have been trying to deal with the consequences. I remember being in a high school in my own state as we were organizing something we call the Governor’s Alliance Against Drugs, and a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help. We’re providing that young woman with help. But I want to be a president of the United States who makes sure that we never again do business with a drug-running Panamanian dictator, that we never again funnel aid to the contras through convicted drug dealers. Values begin at the top, in the White House. Those are the values I want to bring to the presidency and to the White House beginning in January of 1989.
t002883	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	DUKAKIS	Democratic	8	20	2	12	0	7	I’m saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention. And Mr. Bush is right – the two go hand in hand. But if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don’t understand that that sends out a very, very bad message to our young people, it’s a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country, and say to them we want to help you. Now, I’ve outlined in great detail a program for being tough on enforcement at home and abroad, doubling the number of drug enforcement agents, having a hemispheric summit soon after the 20th of January when we bring our democratic neighbors and allies together here in this hemisphere and go to work together. But we also have to take demand seriously. You know, we have five percent of the world’s population in this country. We’re consuming 50 percent of the world’s cocaine. And in my state I’m proud to say we’ve organized a drug education and prevention program which the Federal Drug Enforcement Administration says is a model for the country. We’re helping youngsters; we’re reaching out to them. And we’re beginning with drug education and prevention beginning in the early elementary grades in every elementary school in our state, and that’s the kind of effort we need in every elementary school in the United States of America. And we’ve got to begin early, in the first, second and third grade, before our youngsters begin to experiment with these very, very dangerous substances. I guess the question I would ask of Mr. Bush is how we instill those values, how we create this environment for the drug free schools that we want in this country. If he or representatives of the administration are either with or involving people like Noriega in our foreign policy, or don’t pursue that connection in a way that makes it possible for us to cut it off and to be an example to our kids all over the country.
t002884	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	BUSH	Republican	1	3	0	5	1	0	Well, the other day my opponent was given a briefing by the CIA. I asked for and received the same briefing. I am very careful in public life about dealing with classified information. And what I’m about to say is unclassified. Seven administrations were dealing with Mr. Noriega. It was the Reagan-Bush administration that brought this man to justice. And as the governor of Massachusetts knows, there was no evidence that governor – that Mr. Noriega was involved in drugs, no hard evidence until we indicted him. And so I think it’s about time we get this Noriega matter in perspective. Panama is a friendly country. I went down there and talked to the president of Panama about cleaning up their money laundering, and Mr. Noriega was there, but there was no evidence at that time, and when the evidence was there, we indicted him. And we want to bring him to justice. And so call off all those pickets out there that are trying to tear down seven different administrations.
t002885	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	DUKAKIS	Democratic	34	8	5	1	1	0	Yes, I’ve been very specific about those, John. And let me lay out for you my own strategy for bring that deficit down, because as a chief executive that’s balanced ten budgets in a row, I’ve had to make those tough decisions and those tough choices. First, I’ve suggested that there are certain weapons systems which we don’t need and we can’t afford. Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make. I’ve also suggested that there are weapons systems that we should proceed on, and I’ve outlined those in detail. Secondly, we’ve got to invest in economic growth in this country, in every part of this country. Building that kind of growth expands revenues and helps to bring down that deficit. Thirdly, we have to bring interest rates down, and we will as we come up with a good, solid plan with the Congress for bringing that deficit down. And, finally, we’ve got to go out there and collect billions and billions of dollars in taxes owed that aren’t being paid to this country. It’s very unfair to the average taxpayer who pays his taxes and pays them on time to permit these monies to go uncollected. I’ve also suggested that on the domestic side there are areas where we can make some cuts. We ought to be able to come up with an agricultural policy in this country that gives our farm families a fair price and a decent future without spending $20-25 billion a year, which is what we’ve been doing under this administration. We can help people to live better lives, and at the same time save money by helping hundreds of thousands of families on welfare to get off or welfare, and to become productive citizens again. The thing I don’t understand about Mr. Bush’s approach to this is how he could possibly be serious about bringing that deficit down given what he says he wants to do. He seems to want to spend a great deal of money on just about every weapon system; he says he’s against new taxes, although he’s broken that pledge at least times in the last year that I know of; he wants to give the wealthiest taxpayers in this country a five year, $40 billion tax break. He also wants to spend a lot of money on additional programs. If he keeps this up, he’s going to be the Joe Isuzu of American politics. (Laughter) But I hope you won’t take my five seconds away from me. I will say this –
t002887	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	BUSH	Republican	22	6	0	-2	0	0	Is this the time to unleash our one-liners? That answer was about as clear as Boston harbor. (Laughter) Let me help the governor. There are so many things there, I don’t quite know where to begin. When you cut capital gains, you put people to work. John Kennedy proposed cutting capital gains. Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut. It’s not going to cost the government money. It’s going to increase revenues to the federal government, and it’s going to create jobs. So that’s one of the things that I think makes a big difference between us. Massachusetts doesn’t have an enormous defense budget, but nevertheless, the governor raised taxes five different times. That happens to be a fact. And so let’s kind of stay on the issue, and I have made a specific proposal for what I call a flexible freeze. And it permits – economists on the East Coast and West think it’s good – it permits the president to sort out the priorities, and we continue to grow because I will not raise taxes.
t002888	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	BUSH	Republican	30	12	-1	-1	0	0	I think it’s the Republican Party and my concern to bring it down. And presidential leadership that I want to provide in this area will bring it down, but we’ve got to get the Democrats – Congress under control. They do all the spending, they appropriate every dime and tell us how to spend every dime. I’d like to ask the Governor to join in getting for the president what 43 governors have, the line-item veto. He has to operate in Massachusetts under a balanced budget proviso. I would like a balanced budget amendment. But the dynamics of the economy – we cut the taxes and revenues are up by 25 percent in three years. So the problem is – it’s not that the working is being taxed too little or the person working out – the woman working in some factory being taxed too little. It is that we are continuing to spend too much. So, my formula says grow at the rate of inflation. Permit the president to set the priorities on where we do the spending. And remember the Federal deficit has come down $70 billion in one year, in 1987. And if we – and the – actually this year Congress is doing a little better in controlling the growth of spending. Spending was only up something like 4 percent. So, it isn’t that we’re taking too little – from taxpayer – we’re spending too much still. And the formula I’ve given you works, we’ve put it through a good economic model, we’ve got good economists on the West Coast, Michael Boskin and Marty Feldstein up there who’s a very respected economist in the – Massachusetts. And they agree, that if we can do what I’ve said, we can get it down without going and socking the American taxpayer once again. Capital gains, one more point on that, please let’s learn from history. A capital gains differential will increase jobs, increase risk taking, increase revenues to the Federal Government.
t002889	September 25, 1988 Debate Transcript	The First Bush-Dukakis Presidential Debate	1988-09-25	1980	1988 Election	Bush-Dukakis	LEHRER	DUKAKIS	Democratic	7	8	1	1	0	1	Well, I hope all of those Americans out there who are watching us, listening to us and trying to make up their mind about which one of us ought to be president of the United States listen to the Vice President very carefully. What he’s proposing after over a trillion in new debt which has been added in the Federal debt in the course of the past eight years, an IOU our children and grandchildren will be paying for years, is a tax cut for the wealthiest one percent of the people in this country, an average of about $30,000 that we’re going to give to people making $200,000 a year. Why that’s more than the average teacher makes. We’ve had enough of that, ladies and gentlemen. We’ve run up more debt in the last eight years than under all the presidents from George Washington to Jimmy Carter combined. It’s time for a chief executive who can make tough choices, can work with the Congress, can get that deficit down and begin to build a strong fiscal foundation under this country.
